account_id,created_at,region,segment,acquisition_channel
ACC01659,2023-09-12,India,Mid-Market,Organic Search
ACC01660,2023-09-12,APAC,SMB,Referral
ACC01661,2023-09-13,India,Mid-Market,Organic Search
ACC01662,2023-09-13,APAC,SMB,Organic Search
ACC01663,2023-09-13,North America,Mid-Market,Referral
ACC01664,2023-09-13,India,SMB,Referral
ACC01665,2023-09-13,North America,SMB,Paid Search
ACC01666,2023-09-13,India,Mid-Market,Organic Search
ACC01667,2023-09-13,Latin America,SMB,Organic Search
ACC01668,2023-09-13,Europe,SMB,Organic Search
ACC01669,2023-09-13,Europe,Mid-Market,Paid Social
ACC01670,2023-09-14,Europe,SMB,Partner
ACC01671,2023-09-14,Europe,Enterprise,Paid Social
ACC01672,2023-09-14,North America,Enterprise,Referral
ACC01673,2023-09-14,North America,SMB,Organic Search
ACC01674,2023-09-14,Latin America,Enterprise,Organic Search
ACC01675,2023-09-14,Latin America,Mid-Market,Organic Search
ACC01676,2023-09-15,India,Mid-Market,Referral
ACC01677,2023-09-15,Latin America,Enterprise,Paid Social
ACC01678,2023-09-15,North America,Mid-Market,Paid Social
ACC01679,2023-09-15,India,Mid-Market,Organic Search
ACC01680,2023-09-15,APAC,SMB,Partner
ACC01681,2023-09-15,North America,Mid-Market,Organic Search
ACC01682,2023-09-15,APAC,Mid-Market,Paid Social
ACC01683,2023-09-15,India,Mid-Market,Paid Social
ACC01684,2023-09-16,India,SMB,Organic Search
ACC01685,2023-09-16,APAC,SMB,Referral
ACC01686,2023-09-16,India,Mid-Market,Partner
ACC01687,2023-09-16,APAC,Enterprise,Referral
ACC01688,2023-09-16,North America,SMB,Referral
ACC01689,2023-09-17,APAC,SMB,Partner
ACC01690,2023-09-17,APAC,Enterprise,Paid Search
ACC01691,2023-09-17,North America,SMB,Referral
ACC01692,2023-09-17,APAC,SMB,Organic Search
ACC01693,2023-09-17,India,Mid-Market,Paid Search
ACC01694,2023-09-17,India,SMB,Paid Social
ACC01695,2023-09-17,North America,SMB,Paid Social
ACC01696,2023-09-17,Latin America,SMB,Paid Social
ACC01697,2023-09-18,APAC,Mid-Market,Paid Social
ACC01698,2023-09-18,APAC,Enterprise,Referral
ACC01699,2023-09-18,India,Mid-Market,Referral
ACC01700,2023-09-18,North America,SMB,Organic Search
ACC01701,2023-09-19,Europe,Mid-Market,Paid Social
ACC01702,2023-09-19,Latin America,SMB,Paid Social
ACC01703,2023-09-19,APAC,SMB,Referral
ACC01704,2023-09-20,North America,Mid-Market,Organic Search
ACC01705,2023-09-20,North America,SMB,Paid Search
ACC01706,2023-09-20,Europe,SMB,Referral
ACC01707,2023-09-20,India,Mid-Market,Referral
ACC01708,2023-09-20,North America,SMB,Paid Social
ACC01709,2023-09-20,APAC,Mid-Market,Referral
ACC01710,2023-09-21,APAC,SMB,Organic Search
ACC01711,2023-09-21,Europe,Mid-Market,Organic Search
ACC01712,2023-09-21,Europe,SMB,Referral
ACC01713,2023-09-21,APAC,SMB,Referral
ACC01714,2023-09-21,Latin America,SMB,Organic Search
ACC01715,2023-09-21,North America,Enterprise,Organic Search
ACC01716,2023-09-21,Europe,Mid-Market,Organic Search
ACC01717,2023-09-21,Europe,Mid-Market,Organic Search
ACC01718,2023-09-21,North America,Mid-Market,Paid Search
ACC01719,2023-09-22,India,Mid-Market,Referral
ACC01720,2023-09-22,North America,SMB,Paid Search
ACC01721,2023-09-22,India,SMB,Organic Search
ACC01722,2023-09-22,India,Mid-Market,Paid Search
ACC01723,2023-09-22,APAC,Enterprise,Paid Social
ACC01724,2023-09-23,APAC,SMB,Paid Search
ACC01725,2023-09-23,Europe,SMB,Paid Social
ACC01726,2023-09-23,Europe,Mid-Market,Partner
ACC01727,2023-09-23,North America,SMB,Organic Search
ACC01728,2023-09-23,Europe,SMB,Paid Social
ACC01729,2023-09-24,Europe,Enterprise,Paid Search
ACC01730,2023-09-24,North America,SMB,Organic Search
ACC01731,2023-09-24,Europe,SMB,Paid Social
ACC01732,2023-09-25,North America,SMB,Paid Social
ACC01733,2023-09-25,North America,SMB,Organic Search
ACC01734,2023-09-25,North America,Mid-Market,Organic Search
ACC01735,2023-09-25,North America,Mid-Market,Paid Search
ACC01736,2023-09-25,APAC,Mid-Market,Partner
ACC01737,2023-09-25,Europe,SMB,Organic Search
ACC01738,2023-09-26,Latin America,SMB,Organic Search
ACC01739,2023-09-26,Europe,Mid-Market,Organic Search
ACC01740,2023-09-26,North America,Mid-Market,Organic Search
ACC01741,2023-09-26,Latin America,SMB,Referral
ACC01742,2023-09-26,North America,SMB,Partner
ACC01743,2023-09-26,India,Mid-Market,Paid Search
ACC01744,2023-09-26,Latin America,Mid-Market,Partner
ACC01745,2023-09-27,Europe,Mid-Market,Referral
ACC01746,2023-09-27,India,SMB,Organic Search
ACC01747,2023-09-28,Europe,Mid-Market,Organic Search
ACC01748,2023-09-28,North America,Enterprise,Partner
ACC01749,2023-09-28,North America,SMB,Referral
ACC01750,2023-09-29,Europe,Mid-Market,Paid Search
ACC01751,2023-09-29,North America,Mid-Market,Partner
ACC01752,2023-09-29,North America,SMB,Partner
ACC01753,2023-09-29,North America,Enterprise,Organic Search
ACC01754,2023-09-29,APAC,Mid-Market,Paid Search
ACC01755,2023-09-29,APAC,SMB,Referral
ACC01756,2023-09-30,Latin America,SMB,Referral
ACC01757,2023-09-30,North America,SMB,Paid Search
ACC01758,2023-09-30,APAC,SMB,Partner
ACC01759,2023-09-30,Europe,SMB,Paid Search
ACC01760,2023-10-01,North America,SMB,Referral
ACC01761,2023-10-01,Europe,SMB,Paid Social
ACC01762,2023-10-01,North America,SMB,Referral
ACC01763,2023-10-01,North America,Mid-Market,Partner
ACC01764,2023-10-01,India,Mid-Market,Paid Search
ACC01765,2023-10-02,Europe,SMB,Paid Search
ACC01766,2023-10-02,Europe,SMB,Organic Search
ACC01767,2023-10-02,Europe,SMB,Organic Search
ACC01768,2023-10-03,North America,Mid-Market,Paid Social
ACC01769,2023-10-03,APAC,SMB,Paid Social
ACC01770,2023-10-03,North America,Mid-Market,Organic Search
ACC01771,2023-10-03,India,Mid-Market,Paid Social
ACC01772,2023-10-03,APAC,SMB,Partner
ACC01773,2023-10-03,North America,SMB,Organic Search
ACC01774,2023-10-03,North America,Enterprise,Organic Search
ACC01775,2023-10-04,APAC,SMB,Partner
ACC01776,2023-10-04,Latin America,SMB,Referral
ACC01777,2023-10-04,India,SMB,Paid Social
ACC01778,2023-10-04,APAC,Mid-Market,Referral
ACC01779,2023-10-04,Europe,SMB,Paid Search
ACC01780,2023-10-04,Latin America,Mid-Market,Paid Social
ACC01781,2023-10-04,North America,SMB,Referral
ACC01782,2023-10-04,APAC,Mid-Market,Paid Search
ACC01783,2023-10-05,India,SMB,Paid Social
ACC01784,2023-10-05,APAC,SMB,Partner
ACC01785,2023-10-05,APAC,SMB,Paid Social
ACC01786,2023-10-05,APAC,Mid-Market,Referral
ACC01787,2023-10-05,Europe,SMB,Paid Search
ACC01788,2023-10-05,North America,SMB,Paid Social
ACC01789,2023-10-05,North America,Enterprise,Paid Search
ACC01790,2023-10-05,Europe,SMB,Referral
ACC01791,2023-10-05,India,Mid-Market,Paid Search
ACC01792,2023-10-05,North America,SMB,Paid Social
ACC01793,2023-10-05,India,SMB,Paid Social
ACC01794,2023-10-05,APAC,Enterprise,Organic Search
ACC01795,2023-10-05,North America,SMB,Paid Search
ACC01796,2023-10-05,Europe,SMB,Partner
ACC01797,2023-10-06,India,SMB,Organic Search
ACC01798,2023-10-07,Latin America,SMB,Partner
ACC01799,2023-10-07,Europe,SMB,Organic Search
ACC01800,2023-10-07,India,SMB,Paid Search
ACC01801,2023-10-07,Latin America,SMB,Paid Social
ACC01802,2023-10-07,APAC,SMB,Referral
ACC01803,2023-10-08,Europe,Mid-Market,Partner
ACC01804,2023-10-08,Europe,SMB,Paid Social
ACC01805,2023-10-08,North America,SMB,Referral
ACC01806,2023-10-08,Europe,SMB,Paid Search
ACC01807,2023-10-08,APAC,Mid-Market,Organic Search
ACC01808,2023-10-08,Europe,SMB,Referral
ACC01809,2023-10-08,Europe,SMB,Organic Search
ACC01810,2023-10-08,North America,SMB,Paid Social
ACC01811,2023-10-09,APAC,SMB,Paid Search
ACC01812,2023-10-09,India,Mid-Market,Paid Search
ACC01813,2023-10-09,Latin America,Mid-Market,Paid Social
ACC01814,2023-10-09,North America,SMB,Referral
ACC01815,2023-10-09,Latin America,SMB,Paid Social
ACC01816,2023-10-10,North America,SMB,Organic Search
ACC01817,2023-10-10,North America,SMB,Paid Search
ACC01818,2023-10-10,North America,Enterprise,Paid Search
ACC01819,2023-10-10,North America,SMB,Paid Search
ACC01820,2023-10-10,India,Mid-Market,Referral
ACC01821,2023-10-10,North America,SMB,Organic Search
ACC01822,2023-10-10,North America,Mid-Market,Partner
ACC01823,2023-10-10,Europe,Mid-Market,Organic Search
ACC01824,2023-10-10,North America,Mid-Market,Paid Search
ACC01825,2023-10-11,North America,SMB,Paid Search
ACC01826,2023-10-11,North America,SMB,Organic Search
ACC01827,2023-10-11,APAC,SMB,Referral
ACC01828,2023-10-11,APAC,Mid-Market,Referral
ACC01829,2023-10-11,North America,SMB,Paid Search
ACC01830,2023-10-11,Europe,Mid-Market,Organic Search
ACC01831,2023-10-11,North America,Mid-Market,Partner
ACC01832,2023-10-12,APAC,SMB,Organic Search
ACC01833,2023-10-12,India,Mid-Market,Paid Social
ACC01834,2023-10-12,Latin America,SMB,Partner
ACC01835,2023-10-12,Latin America,Mid-Market,Organic Search
ACC01836,2023-10-12,North America,Enterprise,Referral
ACC01837,2023-10-13,Europe,Enterprise,Referral
ACC01838,2023-10-13,Europe,Mid-Market,Paid Social
ACC01839,2023-10-13,Europe,SMB,Referral
ACC01840,2023-10-13,APAC,SMB,Organic Search
ACC01841,2023-10-13,North America,SMB,Referral
ACC01842,2023-10-13,India,SMB,Organic Search
ACC01843,2023-10-13,Europe,SMB,Paid Search
ACC01844,2023-10-14,Europe,SMB,Referral
ACC01845,2023-10-14,Latin America,Mid-Market,Partner
ACC01846,2023-10-14,Latin America,SMB,Paid Social
ACC01847,2023-10-14,Europe,SMB,Paid Social
ACC01848,2023-10-14,North America,SMB,Organic Search
ACC01849,2023-10-14,Europe,SMB,Organic Search
ACC01850,2023-10-14,Latin America,SMB,Paid Search
ACC01851,2023-10-15,North America,Mid-Market,Paid Social
ACC01852,2023-10-15,India,Enterprise,Paid Social
ACC01853,2023-10-15,North America,Enterprise,Paid Search
ACC01854,2023-10-15,APAC,SMB,Paid Search
ACC01855,2023-10-15,Europe,SMB,Paid Search
ACC01856,2023-10-15,North America,Mid-Market,Referral
ACC01857,2023-10-16,India,SMB,Paid Social
ACC01858,2023-10-16,India,SMB,Organic Search
ACC01859,2023-10-16,Europe,SMB,Partner
ACC01860,2023-10-16,APAC,SMB,Paid Social
ACC01861,2023-10-16,North America,SMB,Partner
ACC01862,2023-10-17,North America,Mid-Market,Organic Search
ACC01863,2023-10-17,Europe,Enterprise,Organic Search
ACC01864,2023-10-17,Europe,Enterprise,Organic Search
ACC01865,2023-10-17,Europe,SMB,Paid Search
ACC01866,2023-10-17,APAC,Enterprise,Organic Search
ACC01867,2023-10-17,North America,Enterprise,Paid Search
ACC01868,2023-10-18,Europe,SMB,Referral
ACC01869,2023-10-18,India,SMB,Organic Search
ACC01870,2023-10-18,Europe,SMB,Organic Search
ACC01871,2023-10-18,North America,SMB,Partner
ACC01872,2023-10-18,North America,Mid-Market,Paid Social
ACC01873,2023-10-18,North America,Mid-Market,Paid Social
ACC01874,2023-10-18,India,SMB,Organic Search
ACC01875,2023-10-18,Europe,Mid-Market,Referral
ACC01876,2023-10-18,APAC,Mid-Market,Paid Social
ACC01877,2023-10-19,North America,Enterprise,Partner
ACC01878,2023-10-19,India,SMB,Referral
ACC01879,2023-10-19,APAC,Enterprise,Paid Search
ACC01880,2023-10-20,APAC,SMB,Paid Search
ACC01881,2023-10-20,North America,Mid-Market,Paid Social
ACC01882,2023-10-20,Europe,SMB,Paid Search
ACC01883,2023-10-20,Europe,SMB,Referral
ACC01884,2023-10-20,APAC,SMB,Paid Social
ACC01885,2023-10-20,North America,SMB,Paid Search
ACC01886,2023-10-20,Europe,Enterprise,Paid Social
ACC01887,2023-10-20,Europe,Enterprise,Paid Search
ACC01888,2023-10-20,APAC,Enterprise,Paid Search
ACC01889,2023-10-20,Latin America,Enterprise,Referral
ACC01890,2023-10-21,North America,Mid-Market,Paid Search
ACC01891,2023-10-21,North America,Mid-Market,Paid Social
ACC01892,2023-10-21,North America,SMB,Paid Social
ACC01893,2023-10-21,India,SMB,Organic Search
ACC01894,2023-10-21,Europe,SMB,Organic Search
ACC01895,2023-10-21,North America,Mid-Market,Paid Social
ACC01896,2023-10-22,Latin America,SMB,Organic Search
ACC01897,2023-10-22,North America,Mid-Market,Paid Social
ACC01898,2023-10-22,India,Mid-Market,Organic Search
ACC01899,2023-10-22,Europe,SMB,Referral
ACC01900,2023-10-22,Latin America,SMB,Referral
ACC01901,2023-10-23,APAC,SMB,Paid Social
ACC01902,2023-10-23,Europe,SMB,Organic Search
ACC01903,2023-10-23,APAC,Mid-Market,Organic Search
ACC01904,2023-10-23,Europe,SMB,Paid Search
ACC01905,2023-10-23,Latin America,Mid-Market,Organic Search
ACC01906,2023-10-23,India,SMB,Organic Search
ACC01907,2023-10-23,Europe,SMB,Paid Social
ACC01908,2023-10-23,India,Enterprise,Paid Social
ACC01909,2023-10-24,North America,SMB,Paid Social
ACC01910,2023-10-24,North America,SMB,Paid Search
ACC01911,2023-10-24,North America,SMB,Paid Search
ACC01912,2023-10-24,North America,SMB,Paid Social
ACC01913,2023-10-24,Europe,SMB,Paid Social
ACC01914,2023-10-25,North America,Mid-Market,Paid Social
ACC01915,2023-10-25,Europe,SMB,Organic Search
ACC01916,2023-10-25,Europe,SMB,Paid Search
ACC01917,2023-10-26,North America,SMB,Organic Search
ACC01918,2023-10-26,India,SMB,Paid Social
ACC01919,2023-10-26,APAC,SMB,Paid Social
ACC01920,2023-10-26,North America,Enterprise,Organic Search
ACC01921,2023-10-26,North America,SMB,Paid Search
ACC01922,2023-10-26,North America,SMB,Referral
ACC01923,2023-10-26,Europe,Mid-Market,Partner
ACC01924,2023-10-27,North America,SMB,Organic Search
ACC01925,2023-10-27,APAC,SMB,Organic Search
ACC01926,2023-10-27,North America,SMB,Organic Search
ACC01927,2023-10-27,North America,Enterprise,Paid Social
ACC01928,2023-10-27,North America,Mid-Market,Referral
ACC01929,2023-10-27,North America,SMB,Paid Search
ACC01930,2023-10-27,India,Mid-Market,Organic Search
ACC01931,2023-10-27,North America,SMB,Referral
ACC01932,2023-10-27,North America,Mid-Market,Paid Social
ACC01933,2023-10-27,North America,Mid-Market,Paid Search
ACC01934,2023-10-27,North America,Mid-Market,Paid Search
ACC01935,2023-10-27,Latin America,Mid-Market,Paid Search
ACC01936,2023-10-27,North America,SMB,Referral
ACC01937,2023-10-27,Latin America,SMB,Paid Social
ACC01938,2023-10-27,Latin America,Mid-Market,Referral
ACC01939,2023-10-27,Europe,SMB,Organic Search
ACC01940,2023-10-28,Europe,Mid-Market,Organic Search
ACC01941,2023-10-28,Europe,SMB,Organic Search
ACC01942,2023-10-28,APAC,SMB,Referral
ACC01943,2023-10-28,North America,SMB,Paid Search
ACC01944,2023-10-28,Europe,SMB,Partner
ACC01945,2023-10-28,India,SMB,Referral
ACC01946,2023-10-29,Europe,SMB,Organic Search
ACC01947,2023-10-29,India,Mid-Market,Referral
ACC01948,2023-10-29,North America,SMB,Paid Social
ACC01949,2023-10-29,APAC,Enterprise,Referral
ACC01950,2023-10-29,India,SMB,Partner
ACC01951,2023-10-30,Latin America,SMB,Organic Search
ACC01952,2023-10-30,Europe,Mid-Market,Paid Search
ACC01953,2023-10-30,North America,SMB,Referral
ACC01954,2023-10-30,North America,Mid-Market,Referral
ACC01955,2023-10-30,Europe,SMB,Paid Search
ACC01956,2023-10-31,Europe,SMB,Paid Social
ACC01957,2023-10-31,North America,SMB,Partner
ACC01958,2023-10-31,India,SMB,Paid Social
ACC01959,2023-10-31,Europe,Mid-Market,Paid Social
ACC01960,2023-10-31,Europe,SMB,Organic Search
ACC01961,2023-10-31,Europe,SMB,Organic Search
ACC01962,2023-11-01,North America,Mid-Market,Paid Search
ACC01963,2023-11-01,North America,Mid-Market,Paid Social
ACC01964,2023-11-01,India,SMB,Paid Social
ACC01965,2023-11-01,Latin America,SMB,Paid Social
ACC01966,2023-11-01,Europe,SMB,Paid Search
ACC01967,2023-11-01,APAC,SMB,Partner
ACC01968,2023-11-02,Europe,Enterprise,Paid Search
ACC01969,2023-11-02,Europe,SMB,Referral
ACC01970,2023-11-02,India,SMB,Organic Search
ACC01971,2023-11-02,APAC,Mid-Market,Referral
ACC01972,2023-11-03,North America,Mid-Market,Organic Search
ACC01973,2023-11-03,Europe,SMB,Paid Search
ACC01974,2023-11-03,North America,SMB,Paid Search
ACC01975,2023-11-03,Europe,SMB,Referral
ACC01976,2023-11-03,APAC,SMB,Organic Search
ACC01977,2023-11-03,APAC,SMB,Partner
ACC01978,2023-11-03,India,Mid-Market,Partner
ACC01979,2023-11-03,North America,Mid-Market,Organic Search
ACC01980,2023-11-03,India,SMB,Referral
ACC01981,2023-11-03,North America,SMB,Paid Social
ACC01982,2023-11-04,North America,SMB,Referral
ACC01983,2023-11-04,Europe,Mid-Market,Paid Search
ACC01984,2023-11-04,North America,Mid-Market,Paid Search
ACC01985,2023-11-04,Europe,Mid-Market,Organic Search
ACC01986,2023-11-04,Europe,SMB,Organic Search
ACC01987,2023-11-04,APAC,SMB,Partner
ACC01988,2023-11-05,Europe,SMB,Organic Search
ACC01989,2023-11-05,Latin America,SMB,Organic Search
ACC01990,2023-11-05,India,Enterprise,Referral
ACC01991,2023-11-05,Latin America,SMB,Referral
ACC01992,2023-11-05,India,Mid-Market,Organic Search
ACC01993,2023-11-05,North America,Enterprise,Referral
ACC01994,2023-11-06,North America,SMB,Partner
ACC01995,2023-11-07,North America,SMB,Paid Social
ACC01996,2023-11-07,North America,Enterprise,Referral
ACC01997,2023-11-07,APAC,Enterprise,Partner
ACC01998,2023-11-07,Latin America,SMB,Paid Social
ACC01999,2023-11-07,Europe,Enterprise,Referral
ACC02000,2023-11-07,APAC,Mid-Market,Referral
ACC02001,2023-11-07,Europe,SMB,Paid Search
ACC02002,2023-11-07,Latin America,SMB,Referral
ACC02003,2023-11-07,Latin America,SMB,Organic Search
ACC02004,2023-11-07,North America,SMB,Paid Social
ACC02005,2023-11-07,APAC,SMB,Paid Social
ACC02006,2023-11-08,APAC,SMB,Partner
ACC02007,2023-11-08,India,Enterprise,Paid Search
ACC02008,2023-11-08,APAC,Enterprise,Organic Search
ACC02009,2023-11-08,North America,SMB,Organic Search
ACC02010,2023-11-08,APAC,SMB,Referral
ACC02011,2023-11-08,Europe,Mid-Market,Organic Search
ACC02012,2023-11-08,Europe,Mid-Market,Paid Search
ACC02013,2023-11-09,Europe,SMB,Paid Search
ACC02014,2023-11-09,North America,SMB,Paid Social
ACC02015,2023-11-09,APAC,Mid-Market,Paid Social
ACC02016,2023-11-09,India,SMB,Organic Search
ACC02017,2023-11-09,North America,Mid-Market,Paid Search
ACC02018,2023-11-09,North America,SMB,Paid Social
ACC02019,2023-11-09,North America,SMB,Paid Search
ACC02020,2023-11-10,Europe,SMB,Paid Search
ACC02021,2023-11-10,North America,Enterprise,Organic Search
ACC02022,2023-11-10,Latin America,SMB,Referral
ACC02023,2023-11-10,India,SMB,Referral
ACC02024,2023-11-10,Latin America,Mid-Market,Paid Social
ACC02025,2023-11-10,APAC,SMB,Paid Search
ACC02026,2023-11-10,North America,Mid-Market,Partner
ACC02027,2023-11-10,APAC,Mid-Market,Paid Search
ACC02028,2023-11-10,Latin America,Mid-Market,Partner
ACC02029,2023-11-10,India,SMB,Paid Search
ACC02030,2023-11-11,APAC,SMB,Organic Search
ACC02031,2023-11-11,Latin America,Mid-Market,Organic Search
ACC02032,2023-11-11,North America,Mid-Market,Partner
ACC02033,2023-11-11,APAC,SMB,Paid Social
ACC02034,2023-11-11,North America,Mid-Market,Paid Social
ACC02035,2023-11-11,North America,SMB,Organic Search
ACC02036,2023-11-11,Europe,SMB,Organic Search
ACC02037,2023-11-12,Europe,Enterprise,Paid Search
ACC02038,2023-11-12,APAC,Enterprise,Organic Search
ACC02039,2023-11-12,APAC,SMB,Organic Search
ACC02040,2023-11-12,India,SMB,Referral
ACC02041,2023-11-12,Latin America,Enterprise,Paid Search
ACC02042,2023-11-13,Europe,Enterprise,Paid Search
ACC02043,2023-11-13,North America,SMB,Referral
ACC02044,2023-11-13,Europe,SMB,Referral
ACC02045,2023-11-13,North America,SMB,Organic Search
ACC02046,2023-11-13,APAC,SMB,Partner
ACC02047,2023-11-14,North America,SMB,Paid Search
ACC02048,2023-11-14,APAC,Mid-Market,Paid Search
ACC02049,2023-11-14,North America,SMB,Organic Search
ACC02050,2023-11-14,North America,Mid-Market,Partner
ACC02051,2023-11-14,North America,SMB,Organic Search
ACC02052,2023-11-14,APAC,SMB,Paid Search
ACC02053,2023-11-14,Europe,SMB,Paid Search
ACC02054,2023-11-14,North America,SMB,Partner
ACC02055,2023-11-15,North America,SMB,Paid Social
ACC02056,2023-11-15,North America,SMB,Referral
ACC02057,2023-11-15,North America,SMB,Partner
ACC02058,2023-11-15,APAC,SMB,Organic Search
ACC02059,2023-11-16,Europe,SMB,Organic Search
ACC02060,2023-11-16,APAC,SMB,Referral
ACC02061,2023-11-16,India,Mid-Market,Organic Search
ACC02062,2023-11-16,Europe,SMB,Paid Search
ACC02063,2023-11-16,Europe,Enterprise,Referral
ACC02064,2023-11-16,India,Mid-Market,Referral
ACC02065,2023-11-16,North America,Mid-Market,Partner
ACC02066,2023-11-17,Latin America,SMB,Partner
ACC02067,2023-11-17,India,Mid-Market,Organic Search
ACC02068,2023-11-17,India,Mid-Market,Paid Search
ACC02069,2023-11-17,APAC,Mid-Market,Paid Social
ACC02070,2023-11-17,Latin America,Mid-Market,Referral
ACC02071,2023-11-17,Latin America,Mid-Market,Partner
ACC02072,2023-11-17,Latin America,SMB,Partner
ACC02073,2023-11-17,Europe,Mid-Market,Referral
ACC02074,2023-11-18,North America,SMB,Partner
ACC02075,2023-11-18,North America,SMB,Paid Social
ACC02076,2023-11-18,India,SMB,Paid Social
ACC02077,2023-11-18,Europe,Enterprise,Paid Social
