subscription_id,account_id,plan_id,started_at,ended_at,status,seats,mrr
SUB01263,ACC01263,PLN_ENTERPRISE,2023-07-20,2023-08-27,cancelled,438,2499
SUB01264,ACC01264,PLN_STARTER,2023-07-20,2025-04-03,cancelled,4,49
SUB01265,ACC01265,PLN_GROWTH,2023-07-20,2024-11-11,cancelled,17,199
SUB01266,ACC01266,PLN_ENTERPRISE,2023-07-20,2024-06-04,cancelled,538,2499
SUB01267,ACC01267,PLN_STARTER,2023-07-20,2024-11-17,cancelled,5,49
SUB01268,ACC01268,PLN_GROWTH,2023-07-21,2023-10-15,cancelled,19,199
SUB01269,ACC01269,PLN_ENTERPRISE,2023-07-21,2024-03-21,cancelled,412,2499
SUB01270,ACC01270,PLN_STARTER,2023-07-21,2023-10-08,cancelled,5,49
SUB01271,ACC01271,PLN_STARTER,2023-07-21,2024-03-02,cancelled,4,49
SUB01272,ACC01272,PLN_SCALE,2023-07-21,2025-01-22,cancelled,70,799
SUB01273,ACC01273,PLN_GROWTH,2023-07-22,2023-08-27,cancelled,14,199
SUB01274,ACC01274,PLN_STARTER,2023-07-22,2023-11-23,cancelled,5,49
SUB01275,ACC01275,PLN_SCALE,2023-07-22,2024-10-10,cancelled,104,799
SUB01276,ACC01276,PLN_SCALE,2023-07-22,2024-09-07,cancelled,87,799
SUB01277,ACC01277,PLN_ENTERPRISE,2023-07-22,2024-05-01,cancelled,480,2499
SUB01278,ACC01278,PLN_STARTER,2023-07-22,2024-10-21,cancelled,3,49
SUB01279,ACC01279,PLN_ENTERPRISE,2023-07-22,2023-09-12,cancelled,493,2499
SUB01280,ACC01280,PLN_GROWTH,2023-07-22,2023-12-02,cancelled,23,199
SUB01281,ACC01281,PLN_SCALE,2023-07-22,2024-04-18,cancelled,67,799
SUB01282,ACC01282,PLN_STARTER,2023-07-22,2023-09-20,cancelled,4,49
SUB01283,ACC01283,PLN_STARTER,2023-07-22,2023-09-14,cancelled,3,49
SUB01284,ACC01284,PLN_STARTER,2023-07-23,2024-01-21,cancelled,3,49
SUB01285,ACC01285,PLN_SCALE,2023-07-23,2023-12-04,cancelled,103,799
SUB01286,ACC01286,PLN_GROWTH,2023-07-23,2023-09-26,cancelled,17,199
SUB01287,ACC01287,PLN_GROWTH,2023-07-23,2025-12-15,cancelled,17,199
SUB01288,ACC01288,PLN_GROWTH,2023-07-23,2025-02-11,cancelled,17,199
SUB01289,ACC01289,PLN_SCALE,2023-07-23,2024-04-18,cancelled,64,799
SUB01290,ACC01290,PLN_SCALE,2023-07-23,,active,114,799
SUB01291,ACC01291,PLN_STARTER,2023-07-23,2025-12-27,cancelled,5,49
SUB01292,ACC01292,PLN_SCALE,2023-07-23,2025-09-26,cancelled,104,799
SUB01293,ACC01293,PLN_STARTER,2023-07-24,2025-02-10,cancelled,5,49
SUB01294,ACC01294,PLN_GROWTH,2023-07-24,2025-07-20,cancelled,22,199
SUB01295,ACC01295,PLN_STARTER,2023-07-24,2024-01-18,cancelled,4,49
SUB01296,ACC01296,PLN_STARTER,2023-07-24,,active,5,49
SUB01297,ACC01297,PLN_STARTER,2023-07-24,2024-02-16,cancelled,6,49
SUB01298,ACC01298,PLN_SCALE,2023-07-24,2023-09-06,cancelled,75,799
SUB01299,ACC01299,PLN_GROWTH,2023-07-24,2024-01-25,cancelled,16,199
SUB01300,ACC01300,PLN_GROWTH,2023-07-25,2024-03-20,cancelled,15,199
SUB01301,ACC01301,PLN_GROWTH,2023-07-25,2023-10-16,cancelled,19,199
SUB01302,ACC01302,PLN_GROWTH,2023-07-25,2023-10-21,cancelled,14,199
SUB01303,ACC01303,PLN_GROWTH,2023-07-25,2023-11-27,cancelled,18,199
SUB01304,ACC01304,PLN_STARTER,2023-07-25,2023-08-28,cancelled,5,49
SUB01305,ACC01305,PLN_SCALE,2023-07-25,2023-11-15,cancelled,82,799
SUB01306,ACC01306,PLN_GROWTH,2023-07-26,2024-03-17,cancelled,13,199
SUB01307,ACC01307,PLN_STARTER,2023-07-26,2023-09-05,cancelled,4,49
SUB01308,ACC01308,PLN_STARTER,2023-07-27,2023-12-15,cancelled,3,49
SUB01309,ACC01309,PLN_GROWTH,2023-07-27,2025-05-18,cancelled,14,199
SUB01310,ACC01310,PLN_SCALE,2023-07-27,2023-09-20,cancelled,90,799
SUB01311,ACC01311,PLN_STARTER,2023-07-27,2023-11-16,cancelled,5,49
SUB01312,ACC01312,PLN_STARTER,2023-07-27,2023-11-09,cancelled,4,49
SUB01313,ACC01313,PLN_SCALE,2023-07-27,2023-10-08,cancelled,85,799
SUB01314,ACC01314,PLN_ENTERPRISE,2023-07-27,2024-03-02,cancelled,493,2499
SUB01315,ACC01315,PLN_GROWTH,2023-07-27,2023-11-21,cancelled,15,199
SUB01316,ACC01316,PLN_GROWTH,2023-07-27,2024-08-17,cancelled,13,199
SUB01317,ACC01317,PLN_SCALE,2023-07-27,2024-02-08,cancelled,69,799
SUB01318,ACC01318,PLN_STARTER,2023-07-28,2024-08-16,cancelled,3,49
SUB01319,ACC01319,PLN_STARTER,2023-07-28,2024-06-13,cancelled,6,49
SUB01320,ACC01320,PLN_STARTER,2023-07-28,2023-10-03,cancelled,3,49
SUB01321,ACC01321,PLN_GROWTH,2023-07-28,2023-11-12,cancelled,20,199
SUB01322,ACC01322,PLN_GROWTH,2023-07-28,2023-10-14,cancelled,13,199
SUB01323,ACC01323,PLN_STARTER,2023-07-28,2023-10-27,cancelled,4,49
SUB01324,ACC01324,PLN_STARTER,2023-07-28,2024-12-04,cancelled,4,49
SUB01325,ACC01325,PLN_ENTERPRISE,2023-07-28,2025-07-08,cancelled,364,2499
SUB01326,ACC01326,PLN_STARTER,2023-07-28,2024-07-21,cancelled,4,49
SUB01327,ACC01327,PLN_SCALE,2023-07-28,2024-11-22,cancelled,88,799
SUB01328,ACC01328,PLN_SCALE,2023-07-29,2023-11-16,cancelled,75,799
SUB01329,ACC01329,PLN_SCALE,2023-07-29,2024-10-09,cancelled,79,799
SUB01330,ACC01330,PLN_SCALE,2023-07-29,2023-08-14,cancelled,95,799
SUB01331,ACC01331,PLN_STARTER,2023-07-29,2023-09-02,cancelled,5,49
SUB01332,ACC01332,PLN_STARTER,2023-07-29,2024-10-23,cancelled,4,49
SUB01333,ACC01333,PLN_STARTER,2023-07-29,2024-03-24,cancelled,6,49
SUB01334,ACC01334,PLN_SCALE,2023-07-29,2025-05-27,cancelled,72,799
SUB01335,ACC01335,PLN_GROWTH,2023-07-29,2023-09-19,cancelled,22,199
SUB01336,ACC01336,PLN_SCALE,2023-07-29,2024-04-07,cancelled,79,799
SUB01337,ACC01337,PLN_STARTER,2023-07-30,2023-09-19,cancelled,5,49
SUB01338,ACC01338,PLN_SCALE,2023-07-30,2024-02-21,cancelled,77,799
SUB01339,ACC01339,PLN_SCALE,2023-07-30,2023-10-17,cancelled,75,799
SUB01340,ACC01340,PLN_GROWTH,2023-07-30,,active,17,199
SUB01341,ACC01341,PLN_STARTER,2023-07-30,2024-12-24,cancelled,5,49
SUB01342,ACC01342,PLN_STARTER,2023-07-30,2024-06-09,cancelled,4,49
SUB01343,ACC01343,PLN_STARTER,2023-07-30,2024-03-27,cancelled,5,49
SUB01344,ACC01344,PLN_STARTER,2023-07-30,2023-10-12,cancelled,4,49
SUB01345,ACC01345,PLN_SCALE,2023-07-30,2023-11-07,cancelled,78,799
SUB01346,ACC01346,PLN_GROWTH,2023-07-30,2023-12-26,cancelled,17,199
SUB01347,ACC01347,PLN_STARTER,2023-07-30,2024-04-14,cancelled,3,49
SUB01348,ACC01348,PLN_GROWTH,2023-07-31,2025-02-07,cancelled,15,199
SUB01349,ACC01349,PLN_STARTER,2023-07-31,2023-08-26,cancelled,5,49
SUB01350,ACC01350,PLN_STARTER,2023-07-31,2023-08-11,cancelled,4,49
SUB01351,ACC01351,PLN_SCALE,2023-07-31,2024-12-08,cancelled,85,799
SUB01352,ACC01352,PLN_SCALE,2023-07-31,2024-02-08,cancelled,81,799
SUB01353,ACC01353,PLN_STARTER,2023-07-31,2024-03-23,cancelled,5,49
SUB01354,ACC01354,PLN_GROWTH,2023-07-31,2025-03-12,cancelled,22,199
SUB01355,ACC01355,PLN_STARTER,2023-07-31,2023-10-14,cancelled,5,49
SUB01356,ACC01356,PLN_STARTER,2023-07-31,2023-10-21,cancelled,3,49
SUB01357,ACC01357,PLN_STARTER,2023-07-31,2023-09-24,cancelled,5,49
SUB01358,ACC01358,PLN_STARTER,2023-08-01,2023-11-19,cancelled,5,49
SUB01359,ACC01359,PLN_GROWTH,2023-08-01,2023-09-14,cancelled,23,199
SUB01360,ACC01360,PLN_SCALE,2023-08-01,2024-01-23,cancelled,94,799
SUB01361,ACC01361,PLN_SCALE,2023-08-01,2024-02-09,cancelled,73,799
SUB01362,ACC01362,PLN_STARTER,2023-08-01,2024-05-06,cancelled,4,49
SUB01363,ACC01363,PLN_STARTER,2023-08-01,2023-10-19,cancelled,5,49
SUB01364,ACC01364,PLN_STARTER,2023-08-01,2023-09-03,cancelled,3,49
SUB01365,ACC01365,PLN_STARTER,2023-08-02,2025-09-28,cancelled,5,49
SUB01366,ACC01366,PLN_ENTERPRISE,2023-08-02,2024-07-25,cancelled,436,2499
SUB01367,ACC01367,PLN_SCALE,2023-08-02,2025-05-25,cancelled,78,799
SUB01368,ACC01368,PLN_STARTER,2023-08-02,2025-03-03,cancelled,4,49
SUB01369,ACC01369,PLN_SCALE,2023-08-02,2024-10-18,cancelled,70,799
SUB01370,ACC01370,PLN_GROWTH,2023-08-03,2023-09-06,cancelled,22,199
SUB01371,ACC01371,PLN_GROWTH,2023-08-03,2024-06-11,cancelled,13,199
SUB01372,ACC01372,PLN_SCALE,2023-08-03,2023-11-28,cancelled,86,799
SUB01373,ACC01373,PLN_SCALE,2023-08-03,2024-08-17,cancelled,71,799
SUB01374,ACC01374,PLN_GROWTH,2023-08-03,2024-11-17,cancelled,18,199
SUB01375,ACC01375,PLN_SCALE,2023-08-03,,active,93,799
SUB01376,ACC01376,PLN_GROWTH,2023-08-04,2025-08-21,cancelled,15,199
SUB01377,ACC01377,PLN_GROWTH,2023-08-04,2024-02-28,cancelled,21,199
SUB01378,ACC01378,PLN_SCALE,2023-08-04,2025-08-14,cancelled,77,799
SUB01379,ACC01379,PLN_GROWTH,2023-08-04,2023-10-11,cancelled,20,199
SUB01380,ACC01380,PLN_STARTER,2023-08-04,2024-03-12,cancelled,5,49
SUB01381,ACC01381,PLN_GROWTH,2023-08-05,2024-09-23,cancelled,13,199
SUB01382,ACC01382,PLN_GROWTH,2023-08-05,2024-01-23,cancelled,14,199
SUB01383,ACC01383,PLN_SCALE,2023-08-05,2024-06-19,cancelled,69,799
SUB01384,ACC01384,PLN_SCALE,2023-08-05,2023-12-02,cancelled,95,799
SUB01385,ACC01385,PLN_STARTER,2023-08-05,2024-11-09,cancelled,3,49
SUB01386,ACC01386,PLN_ENTERPRISE,2023-08-05,2024-08-04,cancelled,332,2499
SUB01387,ACC01387,PLN_STARTER,2023-08-05,2023-10-25,cancelled,4,49
SUB01388,ACC01388,PLN_STARTER,2023-08-05,2023-10-28,cancelled,6,49
SUB01389,ACC01389,PLN_GROWTH,2023-08-06,2023-11-04,cancelled,13,199
SUB01390,ACC01390,PLN_STARTER,2023-08-06,2023-11-28,cancelled,4,49
SUB01391,ACC01391,PLN_SCALE,2023-08-06,2025-12-17,cancelled,98,799
SUB01392,ACC01392,PLN_STARTER,2023-08-06,2025-11-23,cancelled,4,49
SUB01393,ACC01393,PLN_GROWTH,2023-08-06,2024-02-04,cancelled,14,199
SUB01394,ACC01394,PLN_ENTERPRISE,2023-08-06,2024-07-15,cancelled,406,2499
SUB01395,ACC01395,PLN_SCALE,2023-08-06,2023-10-07,cancelled,69,799
SUB01396,ACC01396,PLN_GROWTH,2023-08-06,2025-02-27,cancelled,19,199
SUB01397,ACC01397,PLN_STARTER,2023-08-06,2023-12-22,cancelled,5,49
SUB01398,ACC01398,PLN_ENTERPRISE,2023-08-06,2024-03-10,cancelled,380,2499
SUB01399,ACC01399,PLN_ENTERPRISE,2023-08-06,2024-01-22,cancelled,431,2499
SUB01400,ACC01400,PLN_GROWTH,2023-08-07,,active,22,199
SUB01401,ACC01401,PLN_SCALE,2023-08-07,2024-03-20,cancelled,112,799
SUB01402,ACC01402,PLN_SCALE,2023-08-07,2024-06-13,cancelled,83,799
SUB01403,ACC01403,PLN_STARTER,2023-08-07,2024-08-01,cancelled,5,49
SUB01404,ACC01404,PLN_STARTER,2023-08-07,2024-05-06,cancelled,4,49
SUB01405,ACC01405,PLN_GROWTH,2023-08-07,2024-05-28,cancelled,19,199
SUB01406,ACC01406,PLN_STARTER,2023-08-07,2024-07-10,cancelled,5,49
SUB01407,ACC01407,PLN_STARTER,2023-08-07,2024-03-03,cancelled,4,49
SUB01408,ACC01408,PLN_ENTERPRISE,2023-08-07,2025-10-06,cancelled,520,2499
SUB01409,ACC01409,PLN_GROWTH,2023-08-08,2023-10-02,cancelled,21,199
SUB01410,ACC01410,PLN_STARTER,2023-08-08,2025-01-20,cancelled,4,49
SUB01411,ACC01411,PLN_STARTER,2023-08-08,2024-12-07,cancelled,5,49
SUB01412,ACC01412,PLN_GROWTH,2023-08-08,2023-09-12,cancelled,14,199
SUB01413,ACC01413,PLN_ENTERPRISE,2023-08-08,,active,488,2499
SUB01414,ACC01414,PLN_STARTER,2023-08-08,2023-12-26,cancelled,3,49
SUB01415,ACC01415,PLN_STARTER,2023-08-08,2023-09-09,cancelled,5,49
SUB01416,ACC01416,PLN_GROWTH,2023-08-09,2023-10-12,cancelled,18,199
SUB01417,ACC01417,PLN_STARTER,2023-08-09,2023-11-18,cancelled,4,49
SUB01418,ACC01418,PLN_STARTER,2023-08-09,2023-09-22,cancelled,6,49
SUB01419,ACC01419,PLN_GROWTH,2023-08-09,2024-02-04,cancelled,20,199
SUB01420,ACC01420,PLN_STARTER,2023-08-09,2023-10-13,cancelled,4,49
SUB01421,ACC01421,PLN_GROWTH,2023-08-10,2023-12-05,cancelled,14,199
SUB01422,ACC01422,PLN_ENTERPRISE,2023-08-10,2024-10-25,cancelled,375,2499
SUB01423,ACC01423,PLN_STARTER,2023-08-10,2023-10-09,cancelled,4,49
SUB01424,ACC01424,PLN_GROWTH,2023-08-10,2024-06-08,cancelled,14,199
SUB01425,ACC01425,PLN_ENTERPRISE,2023-08-10,2023-12-21,cancelled,338,2499
SUB01426,ACC01426,PLN_GROWTH,2023-08-11,2024-07-07,cancelled,16,199
SUB01427,ACC01427,PLN_STARTER,2023-08-11,2023-12-05,cancelled,3,49
SUB01428,ACC01428,PLN_GROWTH,2023-08-11,,active,14,199
SUB01429,ACC01429,PLN_SCALE,2023-08-11,2025-03-19,cancelled,61,799
SUB01430,ACC01430,PLN_STARTER,2023-08-11,2024-02-13,cancelled,3,49
SUB01431,ACC01431,PLN_GROWTH,2023-08-11,2025-04-01,cancelled,17,199
SUB01432,ACC01432,PLN_ENTERPRISE,2023-08-11,2024-08-12,cancelled,510,2499
SUB01433,ACC01433,PLN_GROWTH,2023-08-11,2024-03-23,cancelled,22,199
SUB01434,ACC01434,PLN_STARTER,2023-08-11,2025-01-28,cancelled,4,49
SUB01435,ACC01435,PLN_SCALE,2023-08-11,2023-12-24,cancelled,90,799
SUB01436,ACC01436,PLN_STARTER,2023-08-12,2024-01-02,cancelled,3,49
SUB01437,ACC01437,PLN_STARTER,2023-08-12,2023-09-24,cancelled,5,49
SUB01438,ACC01438,PLN_SCALE,2023-08-12,2024-02-05,cancelled,101,799
SUB01439,ACC01439,PLN_SCALE,2023-08-12,2024-05-27,cancelled,83,799
SUB01440,ACC01440,PLN_STARTER,2023-08-12,2023-12-22,cancelled,6,49
SUB01441,ACC01441,PLN_SCALE,2023-08-13,2024-05-10,cancelled,66,799
SUB01442,ACC01442,PLN_STARTER,2023-08-13,2023-10-16,cancelled,4,49
SUB01443,ACC01443,PLN_SCALE,2023-08-13,2024-01-27,cancelled,61,799
SUB01444,ACC01444,PLN_SCALE,2023-08-13,2024-02-12,cancelled,70,799
SUB01445,ACC01445,PLN_STARTER,2023-08-13,2023-10-23,cancelled,5,49
SUB01446,ACC01446,PLN_ENTERPRISE,2023-08-13,2024-09-24,cancelled,408,2499
SUB01447,ACC01447,PLN_STARTER,2023-08-13,2023-12-19,cancelled,4,49
SUB01448,ACC01448,PLN_GROWTH,2023-08-14,2024-07-12,cancelled,22,199
SUB01449,ACC01449,PLN_GROWTH,2023-08-14,2024-07-28,cancelled,17,199
SUB01450,ACC01450,PLN_ENTERPRISE,2023-08-14,2024-12-17,cancelled,414,2499
SUB01451,ACC01451,PLN_STARTER,2023-08-14,2023-09-20,cancelled,4,49
SUB01452,ACC01452,PLN_GROWTH,2023-08-14,2023-09-21,cancelled,13,199
SUB01453,ACC01453,PLN_STARTER,2023-08-14,2023-11-03,cancelled,5,49
SUB01454,ACC01454,PLN_SCALE,2023-08-14,,active,66,799
SUB01455,ACC01455,PLN_SCALE,2023-08-14,2024-02-02,cancelled,114,799
SUB01456,ACC01456,PLN_GROWTH,2023-08-14,2023-09-16,cancelled,16,199
SUB01457,ACC01457,PLN_ENTERPRISE,2023-08-14,2024-01-06,cancelled,334,2499
SUB01458,ACC01458,PLN_GROWTH,2023-08-14,2024-07-15,cancelled,23,199
SUB01459,ACC01459,PLN_GROWTH,2023-08-14,2024-06-02,cancelled,17,199
SUB01460,ACC01460,PLN_STARTER,2023-08-15,2023-09-17,cancelled,4,49
SUB01461,ACC01461,PLN_SCALE,2023-08-15,2023-10-01,cancelled,97,799
SUB01462,ACC01462,PLN_STARTER,2023-08-15,2025-03-03,cancelled,4,49
SUB01463,ACC01463,PLN_SCALE,2023-08-15,2024-02-25,cancelled,68,799
SUB01464,ACC01464,PLN_SCALE,2023-08-15,2024-08-28,cancelled,103,799
SUB01465,ACC01465,PLN_STARTER,2023-08-15,2023-10-06,cancelled,6,49
SUB01466,ACC01466,PLN_STARTER,2023-08-15,2024-05-20,cancelled,5,49
SUB01467,ACC01467,PLN_SCALE,2023-08-15,2023-11-21,cancelled,66,799
SUB01468,ACC01468,PLN_STARTER,2023-08-15,2024-01-05,cancelled,4,49
SUB01469,ACC01469,PLN_STARTER,2023-08-16,2023-11-20,cancelled,5,49
SUB01470,ACC01470,PLN_GROWTH,2023-08-16,2023-11-19,cancelled,13,199
SUB01471,ACC01471,PLN_STARTER,2023-08-16,2024-05-15,cancelled,5,49
SUB01472,ACC01472,PLN_STARTER,2023-08-17,2023-09-19,cancelled,6,49
SUB01473,ACC01473,PLN_STARTER,2023-08-17,2025-04-17,cancelled,4,49
SUB01474,ACC01474,PLN_SCALE,2023-08-17,2024-11-22,cancelled,64,799
SUB01475,ACC01475,PLN_SCALE,2023-08-17,2024-01-03,cancelled,61,799
SUB01476,ACC01476,PLN_SCALE,2023-08-17,2023-10-01,cancelled,92,799
SUB01477,ACC01477,PLN_GROWTH,2023-08-17,2024-08-19,cancelled,16,199
SUB01478,ACC01478,PLN_GROWTH,2023-08-17,2024-02-20,cancelled,13,199
SUB01479,ACC01479,PLN_STARTER,2023-08-18,2024-06-02,cancelled,5,49
SUB01480,ACC01480,PLN_STARTER,2023-08-18,2024-03-04,cancelled,3,49
SUB01481,ACC01481,PLN_ENTERPRISE,2023-08-18,2024-12-28,cancelled,545,2499
SUB01482,ACC01482,PLN_ENTERPRISE,2023-08-18,,active,372,2499
SUB01483,ACC01483,PLN_ENTERPRISE,2023-08-18,2025-03-03,cancelled,322,2499
SUB01484,ACC01484,PLN_GROWTH,2023-08-18,2024-06-27,cancelled,17,199
SUB01485,ACC01485,PLN_STARTER,2023-08-18,2023-09-23,cancelled,5,49
SUB01486,ACC01486,PLN_GROWTH,2023-08-19,,active,19,199
SUB01487,ACC01487,PLN_SCALE,2023-08-19,2023-09-16,cancelled,84,799
SUB01488,ACC01488,PLN_ENTERPRISE,2023-08-19,2025-08-14,cancelled,427,2499
SUB01489,ACC01489,PLN_SCALE,2023-08-19,2024-07-18,cancelled,108,799
SUB01490,ACC01490,PLN_GROWTH,2023-08-19,2025-08-27,cancelled,15,199
SUB01491,ACC01491,PLN_STARTER,2023-08-19,2024-01-09,cancelled,4,49
SUB01492,ACC01492,PLN_STARTER,2023-08-19,2023-11-11,cancelled,5,49
SUB01493,ACC01493,PLN_STARTER,2023-08-20,2025-08-08,cancelled,5,49
SUB01494,ACC01494,PLN_STARTER,2023-08-20,2023-11-14,cancelled,3,49
SUB01495,ACC01495,PLN_GROWTH,2023-08-20,2025-04-03,cancelled,21,199
SUB01496,ACC01496,PLN_GROWTH,2023-08-20,2024-01-01,cancelled,14,199
SUB01497,ACC01497,PLN_STARTER,2023-08-20,2025-03-09,cancelled,5,49
SUB01498,ACC01498,PLN_STARTER,2023-08-20,2024-08-16,cancelled,4,49
SUB01499,ACC01499,PLN_SCALE,2023-08-20,2023-09-20,cancelled,71,799
SUB01500,ACC01500,PLN_GROWTH,2023-08-20,2023-12-12,cancelled,22,199
SUB01501,ACC01501,PLN_GROWTH,2023-08-21,2024-08-10,cancelled,16,199
SUB01502,ACC01502,PLN_SCALE,2023-08-21,2025-04-09,cancelled,60,799
SUB01503,ACC01503,PLN_STARTER,2023-08-21,2023-11-23,cancelled,3,49
SUB01504,ACC01504,PLN_STARTER,2023-08-21,2024-04-15,cancelled,4,49
SUB01505,ACC01505,PLN_STARTER,2023-08-21,2025-11-04,cancelled,4,49
SUB01506,ACC01506,PLN_SCALE,2023-08-21,2024-03-03,cancelled,64,799
SUB01507,ACC01507,PLN_GROWTH,2023-08-22,2025-03-21,cancelled,14,199
SUB01508,ACC01508,PLN_STARTER,2023-08-22,2024-02-23,cancelled,5,49
SUB01509,ACC01509,PLN_SCALE,2023-08-22,2023-12-28,cancelled,93,799
SUB01510,ACC01510,PLN_STARTER,2023-08-22,2024-04-05,cancelled,4,49
SUB01511,ACC01511,PLN_SCALE,2023-08-22,2024-03-04,cancelled,90,799
SUB01512,ACC01512,PLN_STARTER,2023-08-22,2024-05-10,cancelled,5,49
SUB01513,ACC01513,PLN_STARTER,2023-08-22,2023-10-12,cancelled,5,49
SUB01514,ACC01514,PLN_GROWTH,2023-08-22,2025-08-03,cancelled,13,199
SUB01515,ACC01515,PLN_ENTERPRISE,2023-08-22,2024-06-01,cancelled,352,2499
SUB01516,ACC01516,PLN_ENTERPRISE,2023-08-23,2024-03-18,cancelled,544,2499
SUB01517,ACC01517,PLN_GROWTH,2023-08-23,2024-01-03,cancelled,21,199
SUB01518,ACC01518,PLN_GROWTH,2023-08-23,2023-10-23,cancelled,18,199
SUB01519,ACC01519,PLN_SCALE,2023-08-23,2024-05-25,cancelled,86,799
SUB01520,ACC01520,PLN_SCALE,2023-08-23,2023-09-23,cancelled,101,799
SUB01521,ACC01521,PLN_STARTER,2023-08-23,2024-04-24,cancelled,4,49
SUB01522,ACC01522,PLN_GROWTH,2023-08-23,2023-12-04,cancelled,20,199
SUB01523,ACC01523,PLN_STARTER,2023-08-23,2024-05-25,cancelled,5,49
SUB01524,ACC01524,PLN_GROWTH,2023-08-23,2024-01-24,cancelled,18,199
SUB01525,ACC01525,PLN_STARTER,2023-08-24,2024-07-18,cancelled,3,49
SUB01526,ACC01526,PLN_SCALE,2023-08-24,2024-04-03,cancelled,69,799
SUB01527,ACC01527,PLN_SCALE,2023-08-24,2023-11-17,cancelled,103,799
SUB01528,ACC01528,PLN_GROWTH,2023-08-24,2024-06-15,cancelled,16,199
SUB01529,ACC01529,PLN_ENTERPRISE,2023-08-24,2023-10-27,cancelled,454,2499
SUB01530,ACC01530,PLN_SCALE,2023-08-24,2023-11-18,cancelled,85,799
SUB01531,ACC01531,PLN_SCALE,2023-08-24,2023-10-08,cancelled,61,799
SUB01532,ACC01532,PLN_GROWTH,2023-08-24,2023-09-24,cancelled,19,199
SUB01533,ACC01533,PLN_STARTER,2023-08-25,2023-10-15,cancelled,5,49
SUB01534,ACC01534,PLN_GROWTH,2023-08-25,2023-10-22,cancelled,14,199
SUB01535,ACC01535,PLN_SCALE,2023-08-25,2024-03-12,cancelled,67,799
SUB01536,ACC01536,PLN_STARTER,2023-08-26,2024-12-14,cancelled,4,49
SUB01537,ACC01537,PLN_ENTERPRISE,2023-08-26,2024-10-19,cancelled,495,2499
SUB01538,ACC01538,PLN_STARTER,2023-08-26,2023-09-04,cancelled,5,49
SUB01539,ACC01539,PLN_STARTER,2023-08-26,2023-10-21,cancelled,3,49
SUB01540,ACC01540,PLN_SCALE,2023-08-26,,active,92,799
SUB01541,ACC01541,PLN_SCALE,2023-08-27,2024-04-24,cancelled,101,799
SUB01542,ACC01542,PLN_SCALE,2023-08-27,2024-04-06,cancelled,80,799
SUB01543,ACC01543,PLN_STARTER,2023-08-27,2024-08-16,cancelled,4,49
SUB01544,ACC01544,PLN_GROWTH,2023-08-28,,active,22,199
SUB01545,ACC01545,PLN_GROWTH,2023-08-28,,active,18,199
SUB01546,ACC01546,PLN_STARTER,2023-08-28,2023-10-15,cancelled,4,49
SUB01547,ACC01547,PLN_SCALE,2023-08-28,2024-06-01,cancelled,94,799
SUB01548,ACC01548,PLN_GROWTH,2023-08-28,2023-11-08,cancelled,18,199
SUB01549,ACC01549,PLN_STARTER,2023-08-28,2023-11-11,cancelled,6,49
SUB01550,ACC01550,PLN_STARTER,2023-08-28,2023-11-12,cancelled,4,49
SUB01551,ACC01551,PLN_ENTERPRISE,2023-08-28,2024-06-04,cancelled,389,2499
SUB01552,ACC01552,PLN_STARTER,2023-08-28,2024-01-24,cancelled,4,49
SUB01553,ACC01553,PLN_GROWTH,2023-08-28,2024-03-21,cancelled,21,199
SUB01554,ACC01554,PLN_SCALE,2023-08-28,2025-01-17,cancelled,90,799
SUB01555,ACC01555,PLN_STARTER,2023-08-29,2024-05-25,cancelled,3,49
SUB01556,ACC01556,PLN_STARTER,2023-08-29,2024-01-02,cancelled,6,49
SUB01557,ACC01557,PLN_STARTER,2023-08-29,2024-04-12,cancelled,3,49
SUB01558,ACC01558,PLN_STARTER,2023-08-29,2024-07-19,cancelled,5,49
SUB01559,ACC01559,PLN_STARTER,2023-08-29,2024-01-21,cancelled,4,49
SUB01560,ACC01560,PLN_STARTER,2023-08-29,2023-10-02,cancelled,5,49
SUB01561,ACC01561,PLN_ENTERPRISE,2023-08-29,2025-03-22,cancelled,305,2499
SUB01562,ACC01562,PLN_STARTER,2023-08-29,2024-01-23,cancelled,5,49
SUB01563,ACC01563,PLN_SCALE,2023-08-30,2025-02-11,cancelled,74,799
SUB01564,ACC01564,PLN_SCALE,2023-08-30,,active,74,799
SUB01565,ACC01565,PLN_SCALE,2023-08-30,,active,68,799
SUB01566,ACC01566,PLN_ENTERPRISE,2023-08-31,2024-09-05,cancelled,500,2499
SUB01567,ACC01567,PLN_STARTER,2023-08-31,2024-01-09,cancelled,4,49
SUB01568,ACC01568,PLN_GROWTH,2023-08-31,2024-03-04,cancelled,12,199
SUB01569,ACC01569,PLN_GROWTH,2023-08-31,2024-03-06,cancelled,21,199
SUB01570,ACC01570,PLN_STARTER,2023-08-31,2024-09-02,cancelled,3,49
SUB01571,ACC01571,PLN_SCALE,2023-09-01,2025-01-27,cancelled,109,799
SUB01572,ACC01572,PLN_STARTER,2023-09-01,2025-02-26,cancelled,4,49
SUB01573,ACC01573,PLN_STARTER,2023-09-01,2023-10-17,cancelled,5,49
SUB01574,ACC01574,PLN_STARTER,2023-09-01,2025-10-21,cancelled,6,49
SUB01575,ACC01575,PLN_STARTER,2023-09-01,2024-08-13,cancelled,4,49
SUB01576,ACC01576,PLN_STARTER,2023-09-02,2024-01-22,cancelled,3,49
SUB01577,ACC01577,PLN_STARTER,2023-09-02,2024-01-24,cancelled,4,49
