account_id,snapshot_month,cohort_month,is_cohort_month,plan_id,mrr,acquisition_channel,region,segment,months_since_cohort
ACC01508,2024-01-01,2023-08-01,0,PLN_STARTER,49,Referral,North America,SMB,5
ACC01508,2024-02-01,2023-08-01,0,PLN_STARTER,49,Referral,North America,SMB,6
ACC01509,2023-08-01,2023-08-01,1,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,0
ACC01509,2023-09-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,1
ACC01509,2023-10-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,2
ACC01509,2023-11-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,3
ACC01509,2023-12-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,4
ACC01510,2023-08-01,2023-08-01,1,PLN_STARTER,49,Paid Social,Latin America,SMB,0
ACC01510,2023-09-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,1
ACC01510,2023-10-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,2
ACC01510,2023-11-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,3
ACC01510,2023-12-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,4
ACC01510,2024-01-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,5
ACC01510,2024-02-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,6
ACC01510,2024-03-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,7
ACC01510,2024-04-01,2023-08-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,8
ACC01511,2023-08-01,2023-08-01,1,PLN_SCALE,799,Organic Search,North America,Enterprise,0
ACC01511,2023-09-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,1
ACC01511,2023-10-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,2
ACC01511,2023-11-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,3
ACC01511,2023-12-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,4
ACC01511,2024-01-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,5
ACC01511,2024-02-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,6
ACC01511,2024-03-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,7
ACC01512,2023-08-01,2023-08-01,1,PLN_STARTER,49,Partner,North America,SMB,0
ACC01512,2023-09-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,1
ACC01512,2023-10-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,2
ACC01512,2023-11-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,3
ACC01512,2023-12-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,4
ACC01512,2024-01-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,5
ACC01512,2024-02-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,6
ACC01512,2024-03-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,7
ACC01512,2024-04-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,8
ACC01512,2024-05-01,2023-08-01,0,PLN_STARTER,49,Partner,North America,SMB,9
ACC01513,2023-08-01,2023-08-01,1,PLN_STARTER,49,Organic Search,Europe,SMB,0
ACC01513,2023-09-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,1
ACC01513,2023-10-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,2
ACC01514,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Organic Search,India,SMB,0
ACC01514,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,1
ACC01514,2023-10-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,2
ACC01514,2023-11-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,3
ACC01514,2023-12-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,4
ACC01514,2024-01-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,5
ACC01514,2024-02-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,6
ACC01514,2024-03-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,7
ACC01514,2024-04-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,8
ACC01514,2024-05-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,9
ACC01514,2024-06-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,10
ACC01514,2024-07-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,11
ACC01514,2024-08-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,12
ACC01514,2024-09-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,13
ACC01514,2024-10-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,14
ACC01514,2024-11-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,15
ACC01514,2024-12-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,16
ACC01514,2025-01-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,17
ACC01514,2025-02-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,18
ACC01514,2025-03-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,19
ACC01514,2025-04-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,20
ACC01514,2025-05-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,21
ACC01514,2025-06-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,22
ACC01514,2025-07-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,23
ACC01514,2025-08-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,SMB,24
ACC01515,2023-08-01,2023-08-01,1,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,0
ACC01515,2023-09-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,1
ACC01515,2023-10-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,2
ACC01515,2023-11-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,3
ACC01515,2023-12-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,4
ACC01515,2024-01-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,5
ACC01515,2024-02-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,6
ACC01515,2024-03-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,7
ACC01515,2024-04-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,8
ACC01515,2024-05-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,9
ACC01515,2024-06-01,2023-08-01,0,PLN_ENTERPRISE,2499,Organic Search,India,Enterprise,10
ACC01516,2023-08-01,2023-08-01,1,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,0
ACC01516,2023-09-01,2023-08-01,0,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,1
ACC01516,2023-10-01,2023-08-01,0,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,2
ACC01516,2023-11-01,2023-08-01,0,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,3
ACC01516,2023-12-01,2023-08-01,0,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,4
ACC01516,2024-01-01,2023-08-01,0,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,5
ACC01516,2024-02-01,2023-08-01,0,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,6
ACC01516,2024-03-01,2023-08-01,0,PLN_ENTERPRISE,2499,Referral,North America,Enterprise,7
ACC01517,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Organic Search,India,Mid-Market,0
ACC01517,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,1
ACC01517,2023-10-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,2
ACC01517,2023-11-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,3
ACC01517,2023-12-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,4
ACC01517,2024-01-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,5
ACC01518,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Organic Search,Latin America,SMB,0
ACC01518,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,Latin America,SMB,1
ACC01518,2023-10-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,Latin America,SMB,2
ACC01519,2023-08-01,2023-08-01,1,PLN_SCALE,799,Referral,Europe,Mid-Market,0
ACC01519,2023-09-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,1
ACC01519,2023-10-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,2
ACC01519,2023-11-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,3
ACC01519,2023-12-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,4
ACC01519,2024-01-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,5
ACC01519,2024-02-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,6
ACC01519,2024-03-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,7
ACC01519,2024-04-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,8
ACC01519,2024-05-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,9
ACC01520,2023-08-01,2023-08-01,1,PLN_SCALE,799,Referral,APAC,Mid-Market,0
ACC01520,2023-09-01,2023-08-01,0,PLN_SCALE,799,Referral,APAC,Mid-Market,1
ACC01521,2023-08-01,2023-08-01,1,PLN_STARTER,49,Referral,Latin America,SMB,0
ACC01521,2023-09-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,1
ACC01521,2023-10-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,2
ACC01521,2023-11-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,3
ACC01521,2023-12-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,4
ACC01521,2024-01-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,5
ACC01521,2024-02-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,6
ACC01521,2024-03-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,7
ACC01521,2024-04-01,2023-08-01,0,PLN_STARTER,49,Referral,Latin America,SMB,8
ACC01522,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Partner,North America,Mid-Market,0
ACC01522,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,Mid-Market,1
ACC01522,2023-10-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,Mid-Market,2
ACC01522,2023-11-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,Mid-Market,3
ACC01522,2023-12-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,Mid-Market,4
ACC01523,2023-08-01,2023-08-01,1,PLN_STARTER,49,Organic Search,India,SMB,0
ACC01523,2023-09-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,1
ACC01523,2023-10-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,2
ACC01523,2023-11-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,3
ACC01523,2023-12-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,4
ACC01523,2024-01-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,5
ACC01523,2024-02-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,6
ACC01523,2024-03-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,7
ACC01523,2024-04-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,8
ACC01523,2024-05-01,2023-08-01,0,PLN_STARTER,49,Organic Search,India,SMB,9
ACC01524,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Partner,North America,SMB,0
ACC01524,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,1
ACC01524,2023-10-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,2
ACC01524,2023-11-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,3
ACC01524,2023-12-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,4
ACC01524,2024-01-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,5
ACC01525,2023-08-01,2023-08-01,1,PLN_STARTER,49,Organic Search,Europe,SMB,0
ACC01525,2023-09-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,1
ACC01525,2023-10-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,2
ACC01525,2023-11-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,3
ACC01525,2023-12-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,4
ACC01525,2024-01-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,5
ACC01525,2024-02-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,6
ACC01525,2024-03-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,7
ACC01525,2024-04-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,8
ACC01525,2024-05-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,9
ACC01525,2024-06-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,10
ACC01525,2024-07-01,2023-08-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,11
ACC01526,2023-08-01,2023-08-01,1,PLN_SCALE,799,Partner,North America,Mid-Market,0
ACC01526,2023-09-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,1
ACC01526,2023-10-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,2
ACC01526,2023-11-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,3
ACC01526,2023-12-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,4
ACC01526,2024-01-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,5
ACC01526,2024-02-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,6
ACC01526,2024-03-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,7
ACC01526,2024-04-01,2023-08-01,0,PLN_SCALE,799,Partner,North America,Mid-Market,8
ACC01527,2023-08-01,2023-08-01,1,PLN_SCALE,799,Paid Search,North America,SMB,0
ACC01527,2023-09-01,2023-08-01,0,PLN_SCALE,799,Paid Search,North America,SMB,1
ACC01527,2023-10-01,2023-08-01,0,PLN_SCALE,799,Paid Search,North America,SMB,2
ACC01527,2023-11-01,2023-08-01,0,PLN_SCALE,799,Paid Search,North America,SMB,3
ACC01528,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Partner,North America,SMB,0
ACC01528,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,1
ACC01528,2023-10-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,2
ACC01528,2023-11-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,3
ACC01528,2023-12-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,4
ACC01528,2024-01-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,5
ACC01528,2024-02-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,6
ACC01528,2024-03-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,7
ACC01528,2024-04-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,8
ACC01528,2024-05-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,9
ACC01528,2024-06-01,2023-08-01,0,PLN_GROWTH,199,Partner,North America,SMB,10
ACC01529,2023-08-01,2023-08-01,1,PLN_ENTERPRISE,2499,Paid Search,North America,Enterprise,0
ACC01529,2023-09-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Search,North America,Enterprise,1
ACC01529,2023-10-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Search,North America,Enterprise,2
ACC01530,2023-08-01,2023-08-01,1,PLN_SCALE,799,Referral,India,Mid-Market,0
ACC01530,2023-09-01,2023-08-01,0,PLN_SCALE,799,Referral,India,Mid-Market,1
ACC01530,2023-10-01,2023-08-01,0,PLN_SCALE,799,Referral,India,Mid-Market,2
ACC01530,2023-11-01,2023-08-01,0,PLN_SCALE,799,Referral,India,Mid-Market,3
ACC01531,2023-08-01,2023-08-01,1,PLN_SCALE,799,Referral,Europe,Mid-Market,0
ACC01531,2023-09-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,1
ACC01531,2023-10-01,2023-08-01,0,PLN_SCALE,799,Referral,Europe,Mid-Market,2
ACC01532,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Paid Search,Europe,SMB,0
ACC01532,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,1
ACC01533,2023-08-01,2023-08-01,1,PLN_STARTER,49,Paid Search,Europe,SMB,0
ACC01533,2023-09-01,2023-08-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,1
ACC01533,2023-10-01,2023-08-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,2
ACC01534,2023-08-01,2023-08-01,1,PLN_GROWTH,199,Organic Search,APAC,SMB,0
ACC01534,2023-09-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,APAC,SMB,1
ACC01534,2023-10-01,2023-08-01,0,PLN_GROWTH,199,Organic Search,APAC,SMB,2
ACC01535,2023-08-01,2023-08-01,1,PLN_SCALE,799,Paid Social,North America,Enterprise,0
ACC01535,2023-09-01,2023-08-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,1
ACC01535,2023-10-01,2023-08-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,2
ACC01535,2023-11-01,2023-08-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,3
ACC01535,2023-12-01,2023-08-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,4
ACC01535,2024-01-01,2023-08-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,5
ACC01535,2024-02-01,2023-08-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,6
ACC01535,2024-03-01,2023-08-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,7
ACC01536,2023-08-01,2023-08-01,1,PLN_STARTER,49,Partner,Europe,SMB,0
ACC01536,2023-09-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,1
ACC01536,2023-10-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,2
ACC01536,2023-11-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,3
ACC01536,2023-12-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,4
ACC01536,2024-01-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,5
ACC01536,2024-02-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,6
ACC01536,2024-03-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,7
ACC01536,2024-04-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,8
ACC01536,2024-05-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,9
ACC01536,2024-06-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,10
ACC01536,2024-07-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,11
ACC01536,2024-08-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,12
ACC01536,2024-09-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,13
ACC01536,2024-10-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,14
ACC01536,2024-11-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,15
ACC01536,2024-12-01,2023-08-01,0,PLN_STARTER,49,Partner,Europe,SMB,16
ACC01537,2023-08-01,2023-08-01,1,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,0
ACC01537,2023-09-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,1
ACC01537,2023-10-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,2
ACC01537,2023-11-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,3
ACC01537,2023-12-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,4
ACC01537,2024-01-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,5
ACC01537,2024-02-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,6
ACC01537,2024-03-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,7
ACC01537,2024-04-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,8
ACC01537,2024-05-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,9
ACC01537,2024-06-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,10
ACC01537,2024-07-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,11
ACC01537,2024-08-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,12
ACC01537,2024-09-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,13
ACC01537,2024-10-01,2023-08-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,14
ACC01538,2023-08-01,2023-08-01,1,PLN_STARTER,49,Paid Search,India,SMB,0
ACC01538,2023-09-01,2023-08-01,0,PLN_STARTER,49,Paid Search,India,SMB,1
ACC01539,2023-08-01,2023-08-01,1,PLN_STARTER,49,Paid Social,India,Mid-Market,0
ACC01539,2023-09-01,2023-08-01,0,PLN_STARTER,49,Paid Social,India,Mid-Market,1
ACC01539,2023-10-01,2023-08-01,0,PLN_STARTER,49,Paid Social,India,Mid-Market,2
ACC01540,2023-08-01,2023-08-01,1,PLN_SCALE,799,Organic Search,North America,Enterprise,0
ACC01540,2023-09-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,1
ACC01540,2023-10-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,2
ACC01540,2023-11-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,3
ACC01540,2023-12-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,4
ACC01540,2024-01-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,5
ACC01540,2024-02-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,6
ACC01540,2024-03-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,7
ACC01540,2024-04-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,8
ACC01540,2024-05-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,9
ACC01540,2024-06-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,10
ACC01540,2024-07-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,11
ACC01540,2024-08-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,12
ACC01540,2024-09-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,13
ACC01540,2024-10-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,14
ACC01540,2024-11-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,15
ACC01540,2024-12-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,16
ACC01540,2025-01-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,17
ACC01540,2025-02-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,18
ACC01540,2025-03-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,19
ACC01540,2025-04-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,20
ACC01540,2025-05-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,21
ACC01540,2025-06-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,22
ACC01540,2025-07-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,23
ACC01540,2025-08-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,24
ACC01540,2025-09-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,25
ACC01540,2025-10-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,26
ACC01540,2025-11-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,27
ACC01540,2025-12-01,2023-08-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,28
ACC01541,2023-08-01,2023-08-01,1,PLN_SCALE,799,Partner,India,Mid-Market,0
ACC01541,2023-09-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,1
ACC01541,2023-10-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,2
ACC01541,2023-11-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,3
ACC01541,2023-12-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,4
ACC01541,2024-01-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,5
ACC01541,2024-02-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,6
ACC01541,2024-03-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,7
ACC01541,2024-04-01,2023-08-01,0,PLN_SCALE,799,Partner,India,Mid-Market,8
ACC01542,2023-08-01,2023-08-01,1,PLN_SCALE,799,Paid Social,Europe,Mid-Market,0
ACC01542,2023-09-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,1
ACC01542,2023-10-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,2
ACC01542,2023-11-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,3
ACC01542,2023-12-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,4
ACC01542,2024-01-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,5
ACC01542,2024-02-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,6
ACC01542,2024-03-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,7
ACC01542,2024-04-01,2023-08-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,8
ACC01543,2023-08-01,2023-08-01,1,PLN_STARTER,49,Referral,APAC,Mid-Market,0
ACC01543,2023-09-01,2023-08-01,0,PLN_STARTER,49,Referral,APAC,Mid-Market,1
ACC01543,2023-10-01,2023-08-01,0,PLN_STARTER,49,Referral,APAC,Mid-Market,2
